2025-08-24 17:20:39 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 17:20:39 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 17:20:41 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 17:20:41 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 17:20:41 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 17:20:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600390.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600380.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600398.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600392.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600406.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600415.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600426.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600436.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600435.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600438.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600460.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600482.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600483.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600486.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600487.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600489.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600497.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600498.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600499.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600511.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600515.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600516.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600519.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600517.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600521.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600528.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600529.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600535.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600536.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600546.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600549.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600547.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600563.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600562.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600570.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600566.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600580.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600578.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600582.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600583.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600584.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600585.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600588.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600598.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600600.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600606.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600612.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600637.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600660.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600655.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600663.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600674.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600673.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600685.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600688.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600690.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600704.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600699.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600720.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600707.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600737.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600739.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600741.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600754.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600760.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600763.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600764.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600765.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600795.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600801.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600803.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600808.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600809.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600816.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600820.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600839.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600845.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600848.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600859.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600862.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600863.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600867.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600872.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600871.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600875.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600879.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600873.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600884.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600885.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600886.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600887.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600893.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600895.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600900.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600901.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600905.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600906.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600909.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600918.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600925.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600919.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600927.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600926.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600928.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600938.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600956.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600941.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600958.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600959.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600968.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600970.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600977.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600988.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600985.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600995.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600989.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600998.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 600999.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601000.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601001.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601006.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601009.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601012.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601016.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
2025-08-24 22:04:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 601019.SH: {'BBANDS', 'MA', 'VOLUME', 'CANDLESTICK'}
